day	hour	min	second	price	volume
4	12	45	47	40.2144	250
4	12	45	47	40.212	800
4	12	45	51	40.21	100
4	12	45	52	40.21	100
4	12	45	52	40.2	100
4	12	45	52	40.2	100
4	12	45	52	40.21	100
4	12	45	52	40.2	100
4	12	45	56	40.22	100
4	12	46	3	40.23	100
4	12	46	11	40.215	100
4	12	46	16	40.23	200
4	12	46	16	40.23	100
4	12	46	16	40.23	200
4	12	46	17	40.23	100
4	12	46	17	40.24	900
4	12	46	20	40.24	900
4	12	46	20	40.24	500
4	12	46	21	40.24	600
4	12	46	22	40.24	100
4	12	46	22	40.24	100
4	12	46	22	40.24	100
4	12	46	22	40.24	100
4	12	46	22	40.26	100
4	12	46	22	40.26	100
4	12	46	25	40.26	100
4	12	46	25	40.25	100
4	12	46	25	40.26	100
4	12	46	25	40.26	200
4	12	46	28	40.23	100
4	12	46	28	40.24	100
4	12	46	28	40.24	100
4	12	46	32	40.24	100
4	12	46	34	40.23	100
4	12	46	34	40.22	100
4	12	46	35	40.22	200
4	12	46	36	40.21	100
4	12	46	51	40.24	100
4	12	46	59	40.2364	200
4	12	47	0	40.23	100
4	12	47	0	40.2301	100
4	12	47	1	40.233	350
4	12	47	22	40.23	100
4	12	47	22	40.24	100
4	12	47	22	40.24	100
4	12	47	43	40.22	300
4	12	47	45	40.21	100
4	12	47	45	40.21	100
4	12	47	45	40.2	100
4	12	47	45	40.2	500
4	12	47	55	40.19	100
4	12	47	55	40.19	100
4	12	47	55	40.19	100
4	12	48	6	40.19	100
4	12	48	6	40.19	100
4	12	48	6	40.18	100
4	12	48	6	40.18	300
4	12	48	6	40.18	100
4	12	48	13	40.2	100
4	12	48	14	40.18	100
4	12	48	14	40.19	100
4	12	48	18	40.16	100
4	12	48	18	40.18	100
4	12	48	18	40.18	100
4	12	48	19	40.17	100
4	12	48	21	40.16	100
4	12	48	25	40.17	400
4	12	48	25	40.17	300
4	12	48	25	40.17	100
4	12	48	25	40.17	100
4	12	48	25	40.17	300
4	12	48	25	40.17	200
4	12	48	25	40.17	100
4	12	48	25	40.19	100
4	12	48	26	40.17	100
4	12	48	26	40.17	200
4	12	48	26	40.17	100
4	12	48	26	40.18	100
4	12	48	26	40.19	100
4	12	48	26	40.17	100
4	12	48	26	40.19	300
4	12	48	26	40.2	200
4	12	48	30	40.19	100
4	12	48	34	40.15	100
4	12	48	34	40.15	100
4	12	48	34	40.15	100
4	12	48	44	40.1356	150
4	12	48	45	40.12	100
4	12	48	45	40.12	100
4	12	48	45	40.11	200
4	12	48	55	40.13	100
4	12	48	55	40.13	200
4	12	48	55	40.15	100
4	12	48	55	40.13	100
4	12	48	55	40.14	100
4	12	48	55	40.14	100
4	12	48	55	40.15	100
4	12	48	55	40.16	100
4	12	48	55	40.15	100
4	12	48	56	40.16	100
4	12	48	56	40.15	100
4	12	48	56	40.16	522
4	12	48	56	40.16	100
4	12	48	56	40.16	378
4	12	48	57	40.17	100
4	12	48	57	40.17	500
4	12	48	57	40.18	100
4	12	48	57	40.18	100
4	12	48	57	40.19	100
4	12	48	58	40.17	100
4	12	49	0	40.18	100
4	12	49	5	40.1728	550
4	12	49	6	40.17	100
4	12	49	6	40.17	100
4	12	49	6	40.16	219
4	12	49	6	40.17	100
4	12	49	6	40.16	100
4	12	49	6	40.16	181
4	12	49	6	40.16	100
4	12	49	6	40.15	100
4	12	49	8	40.16	100
4	12	49	19	40.16	100
4	12	49	19	40.16	100
4	12	49	20	40.16	100
4	12	49	22	40.14	100
4	12	49	43	40.1344	237
4	12	49	44	40.13	100
4	12	49	48	40.12	100
4	12	49	48	40.12	100
4	12	49	48	40.12	100
4	12	49	48	40.12	100
4	12	49	48	40.12	100
4	12	49	48	40.12	100
4	12	49	48	40.12	100
4	12	49	48	40.12	200
4	12	49	48	40.12	100
4	12	49	48	40.12	100
4	12	49	48	40.12	100
4	12	49	48	40.12	100
4	12	49	48	40.12	100
4	12	49	49	40.12	200
4	12	49	49	40.12	200
4	12	49	49	40.12	100
4	12	50	11	40.14	100
4	12	50	21	40.13	100
4	12	50	33	40.12	100
4	12	50	33	40.12	100
4	12	50	33	40.12	100
4	12	50	34	40.12	200
4	12	50	34	40.1	300
4	12	50	34	40.1	100
4	12	50	34	40.11	100
4	12	50	35	40.1	300
4	12	50	35	40.1	400
4	12	50	35	40.1	100
4	12	50	35	40.1	100
4	12	50	35	40.11	100
4	12	50	35	40.1	100
4	12	50	38	40.1	100
4	12	50	38	40.1	100
4	12	50	40	40.12	100
4	12	50	41	40.09	100
4	12	50	41	40.09	100
4	12	50	42	40.1	100
4	12	50	42	40.1	100
4	12	50	42	40.11	200
4	12	50	44	40.09	100
4	12	50	45	40.11	100
4	12	50	46	40.1	100
4	12	50	47	40.11	100
4	12	50	47	40.09	100
4	12	50	49	40.06	100
4	12	50	50	40.05	100
4	12	50	53	40.05	100
4	12	50	53	40.05	100
4	12	50	53	40.06	100
4	12	50	53	40.06	100
4	12	50	53	40.05	100
4	12	50	53	40.06	100
4	12	50	53	40.07	100
4	12	50	53	40.07	100
4	12	50	53	40.07	600
4	12	50	53	40.07	400
4	12	50	54	40.07	100
4	12	50	54	40.08	100
4	12	50	54	40.08	100
4	12	50	54	40.11	100
4	12	50	54	40.11	100
4	12	50	55	40.08	100
4	12	50	55	40.1	100
4	12	50	56	40.1	200
4	12	50	56	40.08	100
4	12	51	8	40.08	400
4	12	51	8	40.08	200
4	12	51	9	40.09	100
4	12	51	9	40.09	100
4	12	51	11	40.09	100
4	12	51	11	40.09	300
4	12	51	16	40.08	300
4	12	51	18	40.09	150
4	12	51	30	40.09	150
4	12	51	30	40.1	100
4	12	51	32	40.11	100
4	12	51	36	40.0936	100
4	12	51	38	40.094	100
4	12	51	40	40.09	300
4	12	51	46	40.1	100
4	12	51	51	40.1	100
4	12	51	51	40.09	100
4	12	51	51	40.11	100
4	12	51	51	40.1	200
4	12	51	51	40.12	100
4	12	51	53	40.1072	100
4	12	51	53	40.13	100
4	12	51	54	40.12	100
4	12	51	54	40.12	100
4	12	51	54	40.12	400
4	12	51	54	40.12	101
4	12	51	54	40.12	100
4	12	51	55	40.12	150
4	12	51	56	40.1	200
4	12	51	56	40.1	100
4	12	51	58	40.08	100
4	12	51	58	40.08	100
4	12	51	58	40.08	100
4	12	51	58	40.07	100
4	12	51	58	40.08	100
4	12	51	58	40.07	100
4	12	51	58	40.07	100
4	12	51	58	40.07	100
4	12	51	58	40.06	100
4	12	51	58	40.07	100
4	12	51	58	40.08	100
4	12	51	58	40.05	100
4	12	51	58	40.05	100
4	12	51	58	40.05	100
4	12	51	58	40.07	100
4	12	51	58	40.06	100
4	12	51	58	40.06	100
4	12	51	58	40.06	100
4	12	52	3	40.09	100
4	12	52	4	40.06	100
4	12	52	12	40.04	100
4	12	52	12	40.05	100
4	12	52	12	40.064	248
4	12	52	13	40.04	100
4	12	52	23	40.03	200
4	12	52	26	40.03	100
4	12	52	26	40.03	100
4	12	52	26	40.03	100
4	12	52	28	40.04	100
4	12	52	28	40.04	100
4	12	52	29	40.03	100
4	12	52	49	40.07	100
4	12	52	49	40.07	100
4	12	52	49	40.07	100
4	12	52	50	40.06	100
4	12	52	57	40.0401	200
4	12	53	1	40.05	100
4	12	53	1	40.05	100
4	12	53	1	40.06	100
4	12	53	1	40.05	100
4	12	53	1	40.05	100
4	12	53	1	40.05	200
4	12	53	2	40.06	200
4	12	53	5	40.04	100
4	12	53	5	40.05	100
4	12	53	6	40.06	100
4	12	53	11	40.05	100
4	12	53	16	40.04	100
4	12	53	16	40.04	100
4	12	53	16	40.04	100
4	12	53	18	40.02	100
4	12	53	19	40.02	100
4	12	53	19	39.99	100
4	12	53	19	39.97	100
4	12	53	22	39.98	100
4	12	53	22	39.98	100
4	12	53	22	39.98	100
4	12	53	22	39.98	100
4	12	53	22	39.97	100
4	12	53	22	39.97	198
4	12	53	23	39.98	100
4	12	53	25	39.98	300
4	12	53	25	39.98	300
4	12	53	25	39.98	200
4	12	53	25	39.99	100
4	12	53	25	39.99	100
4	12	53	25	39.99	100
4	12	53	25	39.99	100
4	12	53	25	39.98	100
4	12	53	25	39.99	100
4	12	53	25	39.99	100
4	12	53	25	39.99	100
4	12	53	25	39.99	100
4	12	53	25	40.01	100
4	12	53	26	39.99	100
4	12	53	26	40.02	100
4	12	53	27	40.01	200
4	12	53	34	40.01	100
4	12	53	38	39.99	100
4	12	53	38	39.98	100
4	12	53	53	40	100
4	12	53	55	39.99	100
4	12	53	55	40	100
4	12	54	0	39.99	100
4	12	54	4	40	100
4	12	54	9	40	100
4	12	54	9	40	100
4	12	54	9	40	200
4	12	54	9	40.01	100
4	12	54	9	40	100
4	12	54	23	40.01	100
4	12	54	23	40.01	100
4	12	54	24	40.02	200
4	12	54	24	40.03	100
4	12	54	26	40.02	200
4	12	54	26	40.0201	800
4	12	54	27	40.0285	247
4	12	54	27	40.03	200
4	12	54	33	40.03	100
4	12	54	33	40.03	81
4	12	54	33	40.03	100
4	12	54	33	40.04	100
4	12	54	33	40.04	100
4	12	54	34	40.05	100
4	12	54	34	40.05	100
4	12	54	34	40.05	100
4	12	54	34	40.03	100
4	12	54	34	40.04	100
4	12	54	35	40.06	100
4	12	54	35	40.07	100
4	12	54	35	40.06	100
4	12	54	35	40.07	100
4	12	54	35	40.07	100
4	12	54	35	40.07	100
4	12	54	36	40.07	400
4	12	54	36	40.07	200
4	12	54	36	40.07	384
4	12	54	36	40.07	200
4	12	54	36	40.07	100
4	12	54	36	40.07	100
4	12	54	42	40.08	200
4	12	54	42	40.08	500
4	12	54	56	40.09	100
4	12	54	56	40.1	100
4	12	54	57	40.1	100
4	12	54	57	40.1	100
4	12	54	57	40.1	100
4	12	54	57	40.1	100
4	12	54	57	40.1	100
4	12	54	57	40.1	100
4	12	54	57	40.11	100
4	12	54	57	40.11	100
4	12	54	57	40.11	100
4	12	54	57	40.11	100
4	12	54	57	40.11	100
4	12	54	57	40.11	300
4	12	54	57	40.11	100
4	12	54	57	40.11	100
4	12	54	57	40.11	100
4	12	54	57	40.11	100
4	12	54	57	40.11	100
4	12	54	58	40.11	300
4	12	54	58	40.11	100
4	12	54	59	40.12	100
4	12	54	59	40.12	100
4	12	54	59	40.13	400
4	12	54	59	40.1	200
4	12	54	59	40.115	100
4	12	54	59	40.11	200
4	12	54	59	40.1	100
4	12	54	59	40.1	100
4	12	54	59	40.1	200
4	12	54	59	40.11	100
4	12	55	0	40.12	100
4	12	55	0	40.12	100
4	12	55	0	40.12	100
4	12	55	0	40.12	100
4	12	55	0	40.12	100
4	12	55	0	40.13	100
4	12	55	0	40.13	100
4	12	55	2	40.09	200
4	12	55	2	40.09	200
4	12	55	2	40.09	100
4	12	55	2	40.09	300
4	12	55	3	40.11	100
4	12	55	5	40.11	100
4	12	55	6	40.13	100
4	12	55	6	40.13	100
4	12	55	6	40.13	100
4	12	55	6	40.13	200
4	12	55	8	40.13	100
4	12	55	9	40.12	100
4	12	55	10	40.13	100
4	12	55	10	40.14	100
4	12	55	10	40.12	100
4	12	55	10	40.12	100
4	12	55	10	40.12	100
4	12	55	10	40.12	100
4	12	55	12	40.127	100
4	12	55	13	40.13	100
4	12	55	13	40.137	100
4	12	55	13	40.14	100
4	12	55	13	40.137	400
4	12	55	23	40.17	100
4	12	55	23	40.17	100
4	12	55	23	40.17	100
4	12	55	23	40.17	1100
4	12	55	23	40.17	600
4	12	55	23	40.17	200
4	12	55	23	40.17	100
4	12	55	23	40.17	100
4	12	55	23	40.17	100
4	12	55	27	40.19	100
4	12	55	28	40.2	100
4	12	55	28	40.19	100
4	12	55	29	40.2	300
4	12	55	29	40.2	400
4	12	55	29	40.2	100
4	12	55	29	40.2	200
4	12	55	29	40.2	100
4	12	55	29	40.2	200
4	12	55	30	40.2	100
4	12	55	31	40.2	200
4	12	55	31	40.2	300
4	12	55	36	40.21	100
4	12	55	36	40.21	100
4	12	55	36	40.21	100
4	12	55	36	40.21	100
4	12	55	37	40.21	100
4	12	55	37	40.21	100
4	12	55	37	40.21	100
4	12	55	37	40.21	100
4	12	55	38	40.21	100
4	12	55	38	40.21	100
4	12	55	38	40.21	200
4	12	55	38	40.21	200
4	12	55	39	40.22	100
4	12	55	40	40.22	100
4	12	55	40	40.22	100
4	12	55	41	40.21	200
4	12	55	42	40.21	200
4	12	55	46	40.2268	750
4	12	55	47	40.23	100
4	12	55	53	40.21	100
4	12	55	55	40.23	300
4	12	55	55	40.23	200
4	12	56	3	40.21	400
4	12	56	4	40.25	100
4	12	56	16	40.22	100
4	12	56	16	40.22	100
4	12	56	17	40.22	100
4	12	56	23	40.22	100
4	12	56	24	40.2346	250
4	12	56	27	40.21	100
4	12	56	28	40.21	100
4	12	56	35	40.2	100
4	12	56	37	40.21	159
4	12	56	43	40.22	5000
4	12	56	44	40.19	100
4	12	56	44	40.19	100
4	12	56	44	40.19	100
4	12	56	44	40.19	100
4	12	56	44	40.19	100
4	12	56	44	40.19	100
4	12	56	44	40.19	200
4	12	56	44	40.19	100
4	12	56	44	40.19	160
4	12	56	44	40.19	100
4	12	56	44	40.18	200
4	12	56	44	40.18	200
4	12	56	45	40.17	100
4	12	56	45	40.19	100
4	12	56	45	40.19	100
4	12	56	45	40.17	400
4	12	56	46	40.17	200
4	12	56	46	40.1501	100
4	12	56	47	40.17	100
4	12	56	50	40.17	100
4	12	56	50	40.17	100
4	12	56	51	40.153	200
4	12	56	54	40.18	100
4	12	56	54	40.18	100
4	12	56	54	40.18	100
4	12	56	54	40.19	100
4	12	56	54	40.18	100
4	12	56	59	40.18	100
4	12	57	1	40.16	100
4	12	57	1	40.16	100
4	12	57	2	40.16	100
4	12	57	2	40.18	100
4	12	57	2	40.18	100
4	12	57	5	40.19	500
4	12	57	5	40.19	500
4	12	57	5	40.19	200
4	12	57	5	40.19	200
4	12	57	5	40.19	200
4	12	57	5	40.19	200
4	12	57	5	40.19	100
4	12	57	5	40.19	100
4	12	57	5	40.19	100
4	12	57	5	40.19	200
4	12	57	6	40.21	100
4	12	57	10	40.21	100
4	12	57	10	40.21	200
4	12	57	11	40.21	100
4	12	57	11	40.2	100
4	12	57	11	40.2	100
4	12	57	11	40.1936	300
4	12	57	14	40.18	100
4	12	57	14	40.18	100
4	12	57	23	40.17	100
4	12	57	23	40.17	100
4	12	57	25	40.18	100
4	12	57	25	40.18	100
4	12	57	25	40.19	100
4	12	57	25	40.19	100
4	12	57	25	40.18	100
4	12	57	25	40.2	100
4	12	57	25	40.19	200
4	12	57	35	40.19	100
4	12	57	35	40.19	100
4	12	57	36	40.19	100
4	12	57	36	40.19	100
4	12	57	36	40.18	100
4	12	57	37	40.17	100
4	12	57	45	40.18	100
4	12	57	46	40.18	100
4	12	57	46	40.2	100
4	12	57	46	40.21	100
4	12	57	46	40.2	100
4	12	57	46	40.21	100
4	12	57	46	40.21	100
4	12	57	46	40.18	300
4	12	57	46	40.21	100
4	12	57	46	40.21	100
4	12	57	46	40.19	100
4	12	57	46	40.21	100
4	12	57	46	40.21	100
4	12	57	46	40.21	100
4	12	57	48	40.21	100
4	12	57	48	40.2	300
4	12	57	48	40.2	100
4	12	57	48	40.2	100
4	12	57	52	40.18	100
4	12	57	52	40.18	300
4	12	57	54	40.16	100
4	12	57	54	40.16	100
4	12	57	54	40.15	100
4	12	57	54	40.15	100
4	12	57	58	40.17	100
4	12	58	1	40.18	100
4	12	58	12	40.15	100
4	12	58	12	40.15	100
4	12	58	13	40.15	100
4	12	58	14	40.15	200
4	12	58	17	40.1456	200
4	12	58	18	40.15	100
4	12	58	21	40.18	2000
4	12	58	25	40.158	100
4	12	58	25	40.16	300
4	12	58	25	40.1599	300
4	12	58	25	40.155	300
4	12	58	25	40.155	300
4	12	58	27	40.18	100
4	12	58	35	40.16	100
4	12	58	35	40.16	100
4	12	58	36	40.16	100
4	12	58	36	40.15	100
4	12	58	36	40.16	100
4	12	58	36	40.14	106
4	12	58	36	40.14	100
4	12	58	36	40.16	100
4	12	58	37	40.1466	300
4	12	58	39	40.17	100
4	12	58	40	40.17	200
4	12	58	40	40.17	100
4	12	58	40	40.17	100
4	12	58	40	40.17	100
4	12	58	46	40.19	400
4	12	58	54	40.18	100
4	12	59	13	40.18	300
4	12	59	15	40.18	100
4	12	59	15	40.17	100
4	12	59	15	40.17	100
4	12	59	15	40.17	100
4	12	59	17	40.16	100
4	12	59	21	40.15	100
4	12	59	40	40.16	200
4	12	59	41	40.1599	200
4	12	59	41	40.1599	100
4	12	59	41	40.16	100
4	12	59	43	40.1401	100
4	12	59	43	40.14	100
4	12	59	45	40.14	100
4	12	59	46	40.14	2000
4	12	59	46	40.14	100
4	12	59	47	40.14	100
4	12	59	58	40.15	130
4	12	59	59	40.15	170
4	13	0	4	40.144	100
4	13	0	4	40.14	100
4	13	0	5	40.12	100
4	13	0	5	40.11	100
4	13	0	6	40.13	100
4	13	0	6	40.13	100
4	13	0	6	40.13	500
4	13	0	9	40.13	100
4	13	0	12	40.1202	100
4	13	0	23	40.1	100
4	13	0	34	40.0702	100
4	13	0	36	40.06	100
4	13	0	41	40.03	100
4	13	0	41	40.03	200
4	13	0	42	40.04	100
4	13	0	43	40.03	100
4	13	0	45	40.0502	100
4	13	0	46	40.05	100
4	13	0	47	40.05	100
4	13	0	47	40.04	100
4	13	0	47	40.05	100
4	13	0	47	40.05	200
4	13	0	48	40.05	100
4	13	0	51	40.03	200
4	13	0	52	40.03	100
4	13	0	54	40.05	100
4	13	0	55	40.05	400
4	13	0	55	40.04	100
4	13	0	55	40.06	400
4	13	0	55	40.06	100
4	13	0	58	40.04	100
4	13	0	58	40.04	200
4	13	0	58	40.04	100
4	13	0	58	40.04	100
4	13	1	1	40.035	100
4	13	1	1	40.03	100
4	13	1	1	40.03	100
4	13	1	1	40.02	100
4	13	1	1	40.02	100
4	13	1	3	40.03	100
4	13	1	8	40.06	100
4	13	1	9	40.03	100
4	13	1	9	40.03	100
4	13	1	9	40.03	500
4	13	1	11	40.02	100
4	13	1	11	40.02	100
4	13	1	11	40.02	100
4	13	1	11	40.044	1000
4	13	1	11	40.01	100
4	13	1	11	40.01	100
4	13	1	11	40.02	100
4	13	1	11	40	100
4	13	1	11	40	100
4	13	1	11	40	100
4	13	1	11	40	200
4	13	1	11	40.02	200
4	13	1	11	40	100
4	13	1	11	40	100
4	13	1	14	40.02	100
4	13	1	14	40.03	100
4	13	1	14	40.03	100
4	13	1	14	40.05	100
4	13	1	14	40.02	100
4	13	1	14	40.05	100
4	13	1	14	40.02	200
4	13	1	14	40.03	100
4	13	1	14	40.04	100
4	13	1	14	40.02	100
4	13	1	14	40.05	100
4	13	1	14	40.01	100
4	13	1	14	40.02	100
4	13	1	14	40.01	100
4	13	1	14	40.01	100
4	13	1	15	40.02	100
4	13	1	15	40.02	100
4	13	1	17	40.02	100
4	13	1	19	40.01	100
4	13	1	22	40	100
4	13	1	22	40	100
4	13	1	22	40	100
4	13	1	22	40	100
4	13	1	25	40	100
4	13	1	26	39.98	100
4	13	1	26	40	100
4	13	1	29	39.97	300
4	13	1	29	39.9772	300
4	13	1	29	39.9772	125
4	13	1	30	39.96	200
4	13	1	35	39.9612	500
4	13	1	38	39.99	100
4	13	1	40	39.9716	2040
4	13	1	43	39.99	200
4	13	1	43	39.99	100
4	13	1	43	39.99	300
4	13	1	43	39.99	200
4	13	1	43	39.99	100
4	13	1	43	40	100
4	13	1	43	40	100
4	13	1	44	40.01	100
4	13	1	44	40.02	100
4	13	1	44	40.02	500
4	13	1	45	40.02	300
4	13	1	45	40.02	100
4	13	1	45	40.02	200
4	13	1	45	40.02	100
4	13	1	45	40.02	300
4	13	1	45	40.02	100
4	13	1	45	40.02	200
4	13	1	45	40.03	100
4	13	1	45	40.03	100
4	13	1	45	40.04	200
4	13	1	45	40.05	100
4	13	1	47	40.05	100
4	13	1	47	40.05	100
4	13	1	48	40.06	100
4	13	1	51	40.04	200
4	13	1	51	40.04	100
4	13	1	51	40.04	100
4	13	1	51	40.04	100
4	13	1	51	40.06	200
4	13	1	54	40.0791	100
4	13	1	54	40.0799	100
4	13	2	1	40.07	100
4	13	2	1	40.07	100
4	13	2	1	40.06	100
4	13	2	1	40.05	200
4	13	2	1	40.07	100
4	13	2	1	40.05	100
4	13	2	3	40.06	100
4	13	2	8	40.05	100
4	13	2	9	40.05	200
4	13	2	9	40.04	100
4	13	2	12	40.06	100
4	13	2	12	40.06	100
4	13	2	22	40.01	100
4	13	2	22	40.01	100
4	13	2	23	40.01	400
4	13	2	23	40	100
4	13	2	23	39.99	100
4	13	2	23	39.99	100
4	13	2	23	39.97	100
4	13	2	23	39.97	100
4	13	2	24	39.97	100
4	13	2	24	39.97	100
4	13	2	24	39.96	100
4	13	2	25	39.99	200
4	13	2	25	39.97	100
4	13	2	25	39.96	400
4	13	2	25	39.96	400
4	13	2	25	39.96	100
4	13	2	25	39.96	600
4	13	2	25	39.96	100
4	13	2	25	39.98	100
4	13	2	25	39.98	100
4	13	2	25	39.98	100
4	13	2	25	39.98	100
4	13	2	25	39.98	100
4	13	2	25	39.98	100
4	13	2	25	39.98	200
4	13	2	30	39.971	300
4	13	2	36	39.97	100
4	13	2	36	39.97	100
4	13	2	38	39.96	100
4	13	2	38	39.96	100
4	13	2	48	39.97	100
4	13	2	48	39.9775	100
4	13	2	48	39.97	100
4	13	2	48	39.97	100
4	13	2	48	39.97	100
4	13	2	49	39.97	100
4	13	2	49	39.97	200
4	13	2	49	39.97	100
4	13	2	49	39.97	100
4	13	2	50	39.99	100
4	13	2	50	39.98	100
4	13	2	50	39.975	400
4	13	2	51	39.98	100
4	13	2	51	39.98	100
4	13	2	51	39.99	100
4	13	2	53	39.98	100
4	13	2	54	39.98	100
4	13	2	55	40	100
4	13	2	55	40	100
4	13	2	55	40	100
4	13	2	55	39.99	100
4	13	2	55	40	100
4	13	2	55	40.01	100
4	13	2	55	39.98	100
4	13	2	55	40	100
4	13	2	55	40.01	100
4	13	2	55	40	100
4	13	2	55	39.98	100
4	13	2	55	40.01	100
4	13	2	55	40	100
4	13	2	55	39.99	100
4	13	2	55	39.98	100
4	13	2	55	40	100
4	13	2	58	40.01	100
4	13	2	58	40.01	100
4	13	2	58	40.01	100
4	13	2	58	40.01	100
4	13	2	58	40.01	100
4	13	2	59	40.01	100
4	13	2	59	40.01	100
4	13	2	59	40.02	100
4	13	2	59	40.02	100
4	13	2	59	40.02	100
4	13	2	59	40.02	100
4	13	2	59	40.02	200
4	13	2	59	40.02	200
4	13	2	59	40.01	100
4	13	2	59	40.02	100
4	13	2	59	40.02	100
4	13	3	0	40.03	100
4	13	3	0	40.04	100
4	13	3	2	40.04	100
4	13	3	2	40.04	500
4	13	3	2	40.02	100
4	13	3	3	40.01	100
4	13	3	3	40.01	100
4	13	3	3	40.01	100
4	13	3	3	40.01	100
4	13	3	3	40.01	100
4	13	3	3	40.01	100
4	13	3	3	40.01	100
4	13	3	3	40.01	100
4	13	3	3	40.01	300
4	13	3	3	40.01	200
4	13	3	4	39.99	100
4	13	3	4	39.99	100
4	13	3	4	39.98	100
4	13	3	5	39.98	100
4	13	3	5	39.99	100
4	13	3	5	39.99	100
4	13	3	5	39.99	100
4	13	3	12	40.01	100
4	13	3	13	40	100
4	13	3	13	40.01	100
4	13	3	13	40.01	100
4	13	3	13	40.01	100
4	13	3	13	40	100
4	13	3	13	39.99	100
4	13	3	13	40.01	200
4	13	3	13	40.01	400
4	13	3	13	40.01	200
4	13	3	13	40.01	400
4	13	3	13	40.01	200
4	13	3	13	40.01	400
4	13	3	13	40.01	100
4	13	3	13	40.01	200
4	13	3	13	39.99	100
4	13	3	14	39.98	100
4	13	3	14	39.99	100
4	13	3	14	39.99	100
4	13	3	14	40	200
4	13	3	14	39.99	100
4	13	3	18	40.03	100
4	13	3	19	40.03	100
4	13	3	21	40.05	100
4	13	3	23	40.0236	674
4	13	3	25	40.03	100
4	13	3	28	40.03	300
4	13	3	28	40.03	100
4	13	3	29	40.03	100
4	13	3	29	40.04	100
4	13	3	29	40.02	100
4	13	3	29	40.03	100
4	13	3	30	40.02	100
4	13	3	39	40.03	200
4	13	3	41	40.02	100
4	13	3	41	40.02	100
4	13	3	41	40.02	100
4	13	3	41	40.02	100
4	13	3	41	40.02	100
4	13	3	45	40	100
4	13	3	45	39.99	100
4	13	3	45	39.99	100
4	13	3	45	39.99	100
4	13	3	45	39.98	100
4	13	3	46	39.98	100
4	13	3	53	39.97	100
4	13	3	53	39.97	500
4	13	3	54	39.97	100
4	13	3	54	39.96	100
4	13	3	57	39.99	100
4	13	3	57	39.99	400
4	13	3	57	39.99	800
4	13	3	57	39.99	198
4	13	3	57	39.99	100
4	13	3	57	39.99	300
4	13	3	57	40	100
4	13	3	57	39.99	100
4	13	3	57	39.98	100
4	13	3	57	40.01	100
4	13	3	57	40.01	200
4	13	3	57	39.99	100
4	13	3	57	39.99	100
4	13	3	57	39.99	200
4	13	3	57	40.01	100
4	13	3	58	40.02	100
4	13	3	58	40.02	300
4	13	3	58	40.02	100
4	13	3	58	40.01	100
4	13	3	58	40.02	100
4	13	3	58	40.03	100
4	13	3	58	40.01	100
4	13	3	58	40.01	100
4	13	3	58	40.01	100
4	13	3	58	40.01	100
4	13	3	59	40.01	200
4	13	4	0	40.01	100
4	13	4	0	40.04	100
4	13	4	0	40.02	100
4	13	4	0	40.04	100
4	13	4	0	40.04	200
4	13	4	1	40.04	100
4	13	4	3	40.03	100
4	13	4	4	40.02	100
4	13	4	4	40.02	100
4	13	4	4	40.02	200
4	13	4	7	40.02	100
4	13	4	7	40.03	100
4	13	4	9	40.01	200
4	13	4	9	40.01	100
4	13	4	10	40.015	100
4	13	4	18	40.04	100
4	13	4	18	40.03	100
4	13	4	18	40.07	400
4	13	4	18	40.05	100
4	13	4	18	40.02	100
4	13	4	19	40.03	100
4	13	4	21	40.03	100
4	13	4	23	40.08	100
4	13	4	25	40.07	100
4	13	4	31	40.04	100
4	13	4	31	40.04	100
4	13	4	31	40.04	300
4	13	4	31	40.04	100
4	13	4	32	40.02	100
4	13	4	32	40.03	200
4	13	4	35	40.04	100
4	13	4	37	40.05	100
4	13	4	37	40.05	200
4	13	4	37	40.04	100
4	13	4	40	40.04	100
4	13	4	45	40.04	200
4	13	4	48	40.049	100
4	13	4	53	40.05	100
4	13	4	53	40.05	200
4	13	5	0	40.04	100
4	13	5	2	40.03	100
4	13	5	2	40.025	100
4	13	5	2	40.03	100
4	13	5	2	40.0299	100
4	13	5	3	40.04	100
4	13	5	3	40.0399	100
4	13	5	3	40.0375	100
4	13	5	5	40.02	100
4	13	5	7	40.03	300
4	13	5	10	40.02	100
4	13	5	10	40.02	100
4	13	5	11	40.05	100
4	13	5	11	40.05	100
4	13	5	11	40.03	100
4	13	5	11	40.04	100
4	13	5	11	40.07	300
4	13	5	11	40.07	300
4	13	5	13	40.02	200
4	13	5	18	40.04	100
4	13	5	28	40.07	100
4	13	5	28	40.07	100
4	13	5	30	40.07	100
4	13	5	31	40.06	100
4	13	5	31	40.08	100
4	13	5	31	40.08	100
4	13	5	31	40.08	100
4	13	5	31	40.09	100
4	13	5	34	40.08	100
4	13	5	35	40.07	100
4	13	5	44	40.07	100
4	13	5	45	40.08	200
4	13	5	45	40.09	300
4	13	5	46	40.07	100
4	13	5	46	40.07	100
4	13	5	47	40.0602	100
4	13	5	52	40.05	279
4	13	5	52	40.06	100
4	13	5	52	40.05	100
4	13	5	58	40.06	100
4	13	5	59	40.06	100
4	13	6	2	40.07	100
4	13	6	2	40.09	100
4	13	6	2	40.05	300
4	13	6	2	40.09	100
4	13	6	2	40.07	100
4	13	6	3	40.08	100
4	13	6	3	40.075	100
4	13	6	6	40.09	100
4	13	6	7	40.09	100
4	13	6	12	40.08	100
